,Latitude,Longtitude,City,Temp,Humidity,Cloudiness,Wind Speed,Date,Country
294,66.4043,14.5233,Storforshei,20.68,94,99,3.49,2022-01-30 09:23:41,NO
295,64.75,177.4833,Anadyr,-10.7,77,100,4.47,2022-01-30 09:23:41,RU
296,60.6911,60.4206,Ivdel',9.81,93,100,3.44,2022-01-30 09:23:42,RU
297,70.2396,22.3479,Øksfjord,12.27,75,100,6.02,2022-01-30 09:23:42,NO
298,15.7432,-96.4661,Pochutla,72.82,66,3,2.1,2022-01-30 09:23:42,MX
299,-13.8483,136.4192,Alyangula,76.87,100,75,10.36,2022-01-30 09:23:43,AU
300,68.0531,39.5131,Ostrovnoy,20.1,93,100,10.87,2022-01-30 09:23:43,RU
301,35.1333,140.3,Katsuura,45.0,57,100,6.96,2022-01-30 09:23:43,JP
302,-12.0667,134.2667,Maningrida,77.49,91,100,10.98,2022-01-30 09:23:44,AU
303,20.5169,-13.0499,Atar,78.85,25,100,6.91,2022-01-30 09:23:44,MR
304,18.2342,-72.5347,Jacmel,71.58,86,4,7.18,2022-01-30 09:23:45,HT
305,45.3167,55.2,Beyneu,36.01,77,100,12.17,2022-01-30 09:23:45,KZ
306,-20.5167,57.5167,Souillac,86.38,66,40,11.5,2022-01-30 09:23:45,MU
307,18.1725,120.5953,San Nicolas,78.71,73,75,14.97,2022-01-30 09:23:46,PH
308,34.8791,-76.9013,Havelock,22.64,59,0,1.01,2022-01-30 09:23:46,US
309,1.0,-52.0,Amapá,69.03,100,94,1.36,2022-01-30 09:23:46,BR
310,-6.0339,-37.0203,Jucurutu,76.03,79,94,3.38,2022-01-30 09:23:47,BR
311,6.189,-67.4859,Puerto Carreño,71.85,53,100,12.19,2022-01-30 09:23:47,CO
312,-13.7,-76.2167,Pisco,68.05,83,40,4.61,2022-01-30 09:23:48,PE
313,20.5083,-86.9458,San Miguel de Cozumel,68.02,76,40,14.97,2022-01-30 09:23:48,MX
314,22.5455,114.0683,Shenzhen,63.72,64,50,7.38,2022-01-30 09:20:05,CN
315,34.7333,-120.0343,Santa Barbara,37.18,86,0,0.0,2022-01-30 09:23:49,US
316,56.1834,-117.6027,Grimshaw,15.42,86,0,11.5,2022-01-30 09:23:49,CA
317,39.1834,-84.5333,Hamilton,18.86,72,0,1.01,2022-01-30 09:23:49,US
318,-14.7447,-50.5706,Mozarlândia,70.09,96,100,4.5,2022-01-30 09:23:50,BR
319,4.9333,-52.3333,Cayenne,78.1,88,0,4.0,2022-01-30 09:23:50,GF
320,29.6008,118.175,Wucheng,40.06,81,100,1.99,2022-01-30 09:23:50,CN
321,55.9333,158.7,Esso,11.35,89,100,4.12,2022-01-30 09:23:51,RU
322,40.1304,-75.5149,Phoenixville,10.47,53,0,1.01,2022-01-30 09:23:51,US
323,71.9167,114.0833,Saskylakh,-19.68,100,100,2.8,2022-01-30 09:23:52,RU
324,36.5708,-119.6121,Selma,38.79,65,0,0.47,2022-01-30 09:23:52,US
325,70.4692,-68.5914,Clyde River,-18.17,69,100,3.44,2022-01-30 09:23:53,CA
326,32.9,115.8167,Fuyang,43.2,55,69,5.48,2022-01-30 09:23:53,CN
327,22.5667,59.5289,Sur,80.83,37,0,4.65,2022-01-30 09:23:53,OM
328,50.3734,129.1139,Yekaterinoslavka,-12.62,98,59,5.17,2022-01-30 09:23:54,RU
329,55.1168,26.8326,Pastavy,33.1,97,100,13.67,2022-01-30 09:23:54,BY
330,3.1667,113.0333,Bintulu,82.81,83,40,4.61,2022-01-30 09:20:59,MY
331,0.3925,9.4537,Libreville,84.22,84,40,6.91,2022-01-30 09:23:43,GA
332,-21.2078,-159.775,Avarua,78.85,83,40,6.91,2022-01-30 09:23:55,CK
333,48.9167,2.3333,Arrondissement de Saint-Denis,44.38,79,0,1.01,2022-01-30 09:23:56,FR
334,-8.7619,-63.9039,Porto Velho,75.25,94,20,3.44,2022-01-30 09:23:56,BR
335,29.0331,21.5482,Jalu,54.9,54,100,15.03,2022-01-30 09:23:56,LY
336,55.2834,-114.769,Slave Lake,37.38,65,75,13.8,2022-01-30 09:23:57,CA
337,0.5333,72.9333,Thinadhoo,82.09,68,100,4.09,2022-01-30 09:23:57,MV
338,48.6499,-53.1147,Bonavista,46.4,99,100,23.53,2022-01-30 09:23:57,CA
339,37.7333,-25.6667,Ponta Delgada,57.92,77,40,11.5,2022-01-30 09:23:58,PT
340,45.4094,141.6739,Wakkanai,15.78,86,100,14.97,2022-01-30 09:20:13,JP
341,-5.1833,-68.9,Jutaí,71.94,99,100,2.82,2022-01-30 09:23:58,BR
342,52.5468,19.7064,Płock,35.56,76,100,25.64,2022-01-30 09:23:59,PL
343,-15.1961,12.1522,Mossamedes,77.63,69,40,16.11,2022-01-30 09:23:59,AO
344,68.5333,146.4167,Belaya Gora,-24.36,100,85,0.67,2022-01-30 09:22:21,RU
345,27.9769,-114.0611,Guerrero Negro,59.36,74,23,11.21,2022-01-30 09:24:00,MX
346,25.5198,90.2201,Tura,67.84,35,43,3.96,2022-01-30 09:24:01,IN
347,50.1001,-91.917,Sioux Lookout,-7.53,84,40,5.75,2022-01-30 09:24:02,CA
348,49.7837,33.2783,Khorol,27.07,96,100,20.76,2022-01-30 09:24:02,UA
349,-35.1667,173.1667,Ahipara,63.55,80,99,7.0,2022-01-30 09:24:02,NZ
350,58.6881,99.1844,Kodinsk,7.95,97,100,1.05,2022-01-30 09:24:03,RU
351,40.1629,-8.3327,Lata,48.85,45,53,4.63,2022-01-30 09:24:03,PT
352,40.6127,141.2067,Towada,23.22,77,90,11.81,2022-01-30 09:24:03,JP
353,-38.0023,-57.5575,Mar del Plata,69.78,90,0,1.99,2022-01-30 09:24:04,AR
354,-20.4167,-63.2833,Boyuibe,64.08,63,40,3.71,2022-01-30 09:24:04,BO
355,45.5234,-122.6762,Portland,35.42,81,40,5.99,2022-01-30 09:20:48,US
356,35.2058,71.8756,Dīr,50.45,39,2,1.59,2022-01-30 09:24:05,PK
357,70.8578,29.0864,Berlevåg,25.43,87,99,12.19,2022-01-30 09:24:05,NO
358,10.5669,72.642,Kavaratti,81.9,64,32,9.62,2022-01-30 09:24:05,IN
359,52.2667,79.1667,Klyuchi,24.01,88,42,12.71,2022-01-30 09:24:06,RU
360,-17.0231,-72.0147,Mollendo,67.08,84,96,2.59,2022-01-30 09:24:06,PE
361,63.05,179.3167,Beringovskiy,-12.96,100,84,2.68,2022-01-30 09:24:07,RU
362,26.0833,-98.2833,Reynosa,47.05,93,0,0.0,2022-01-30 09:24:07,MX
363,-26.8241,-65.2226,San Miguel de Tucumán,64.4,88,0,5.75,2022-01-30 09:24:07,AR
364,13.2167,-59.5167,Bathsheba,75.81,73,20,13.8,2022-01-30 09:24:08,BB
365,11.6667,92.75,Port Blair,84.24,61,20,6.91,2022-01-30 09:24:08,IN
366,12.4841,123.3827,Puro,82.89,72,14,4.05,2022-01-30 09:24:08,PH
367,71.0357,27.8492,Mehamn,30.31,78,91,18.57,2022-01-30 09:24:09,NO
368,28.017,-97.5169,San Patricio,46.31,69,0,6.73,2022-01-30 09:24:09,US
369,21.4612,-71.1419,Cockburn Town,75.69,76,12,13.18,2022-01-30 09:24:09,TC
370,-8.1642,-70.3536,Feijó,71.47,99,100,2.24,2022-01-30 09:24:10,BR
371,61.9449,76.6625,Novoagansk,11.5,94,100,6.17,2022-01-30 09:24:10,RU
372,30.3333,10.85,Nālūt,47.26,66,0,9.13,2022-01-30 09:24:11,LY
373,19.7333,96.2167,Pyinmana,87.78,15,5,6.26,2022-01-30 09:24:11,MM
374,27.1333,72.3667,Phalodi,78.13,18,0,9.57,2022-01-30 09:24:11,IN
375,55.7503,38.0042,Zheleznodorozhnyy,25.48,93,100,10.25,2022-01-30 09:24:12,RU
376,67.6333,134.6333,Batagay,-26.57,96,98,2.75,2022-01-30 09:24:12,RU
377,21.6,-98.9667,Tancanhuitz,51.46,80,85,2.71,2022-01-30 09:24:12,MX
378,-34.5833,150.8552,Flinders,73.87,76,79,3.06,2022-01-30 09:24:13,AU
379,62.5747,11.3842,Røros,26.44,80,100,28.77,2022-01-30 09:24:13,NO
380,64.1835,-51.7216,Nuuk,12.81,85,100,24.16,2022-01-30 09:24:13,GL
381,61.15,149.6333,Ust'-Omchug,-5.48,97,100,6.46,2022-01-30 09:24:14,RU
382,-17.7333,-149.15,Tautira,75.22,75,69,8.43,2022-01-30 09:24:14,PF
383,50.1344,-97.3268,Stonewall,-8.21,100,92,3.4,2022-01-30 09:24:14,CA
384,61.95,159.2333,Evensk,18.95,59,62,19.77,2022-01-30 09:24:15,RU
385,26.326,43.975,Buraidah,63.05,31,0,7.72,2022-01-30 09:24:15,SA
386,-15.7667,128.7333,Kununurra,85.98,66,40,17.27,2022-01-30 09:24:15,AU
387,7.9986,124.2928,Marawi,74.64,84,60,4.21,2022-01-30 09:24:16,PH
388,50.2441,127.4902,Heihe,5.58,93,39,5.23,2022-01-30 09:24:16,CN
389,39.8885,4.2658,Mahon,54.16,76,0,6.91,2022-01-30 09:24:16,ES
390,45.0978,43.4364,Blagodarnyy,36.14,78,97,9.48,2022-01-30 09:24:17,RU
391,36.365,6.6147,Constantine,38.61,70,0,2.3,2022-01-30 09:24:18,DZ
392,53.0452,158.6483,Petropavlovsk-Kamchatskiy,16.39,100,75,6.71,2022-01-30 09:24:18,RU
393,48.9957,-64.3971,Riviere-au-Renard,17.89,95,100,23.47,2022-01-30 09:24:18,CA
394,-25.2406,130.9889,Yulara,84.04,58,100,18.41,2022-01-30 09:24:19,AU
395,-14.4086,-56.4461,Diamantino,71.26,98,100,4.94,2022-01-30 09:24:19,BR
396,-16.6228,-72.7111,Camaná,68.22,82,49,4.18,2022-01-30 09:24:19,PE
397,-18.0607,13.84,Opuwo,78.78,23,93,6.78,2022-01-30 09:20:07,NA
398,10.9333,108.1,Phan Thiet,82.56,66,32,13.15,2022-01-30 09:24:20,VN
399,2.0396,-77.2168,Balboa,58.96,95,100,1.59,2022-01-30 09:24:21,CO
400,47.6666,-52.7314,Torbay,49.41,96,100,28.77,2022-01-30 09:24:21,CA
401,54.2861,30.9842,Horki,31.98,98,100,15.05,2022-01-30 09:24:21,BY
402,22.9333,97.75,Lashio,70.23,37,20,4.47,2022-01-30 09:24:22,MM
403,53.4106,-2.9779,Liverpool,39.06,90,75,1.01,2022-01-30 09:22:15,GB
404,20.5022,-10.0711,Adrar,70.68,13,100,12.28,2022-01-30 09:24:22,MR
405,6.4,-57.6,Catherinas Lust,74.73,84,67,6.67,2022-01-30 09:24:23,GY
406,61.2767,108.0108,Yerbogachën,-0.51,98,100,3.06,2022-01-30 09:24:23,RU
407,22.2394,68.9678,Dwārka,74.39,46,1,8.08,2022-01-30 09:24:23,IN
408,57.3201,43.1041,Yur’yevets,13.46,96,88,5.95,2022-01-30 09:24:24,RU
409,10.9995,122.6711,Dingle,83.01,78,36,4.18,2022-01-30 09:24:24,PH
410,41.5284,-87.4237,Griffith,13.53,77,0,0.0,2022-01-30 09:24:24,US
411,37.4725,-4.4421,Cabra,51.93,26,2,2.24,2022-01-30 09:24:25,ES
412,49.2167,143.1167,Poronaysk,1.92,89,100,6.89,2022-01-30 09:24:25,RU
413,-16.5,-68.15,La Paz,44.58,100,75,6.91,2022-01-30 09:24:26,BO
414,-41.8697,-73.8203,Ancud,45.93,78,76,8.55,2022-01-30 09:24:26,CL
415,-39.6333,-72.3333,Panguipulli,55.11,95,100,1.95,2022-01-30 09:24:27,CL
416,43.801,87.6005,Ürümqi,5.95,72,100,2.24,2022-01-30 09:24:27,CN
417,7.6244,-11.8332,Mattru,79.63,66,66,1.63,2022-01-30 09:24:27,SL
418,38.9991,-3.3699,Manzanares,31.55,27,0,2.57,2022-01-30 09:24:28,ES
419,48.6814,71.6433,Atasū,17.28,93,100,11.48,2022-01-30 09:24:28,KZ
420,36.0397,-114.9819,Henderson,50.45,19,0,5.75,2022-01-30 09:24:28,US
421,-9.1061,124.8925,Atambua,77.43,80,100,7.09,2022-01-30 09:24:29,ID
422,-19.9309,-60.7718,Mayor Pablo Lagerenza,69.33,76,0,3.38,2022-01-30 09:24:29,PY
423,49.2,119.7,Hailar,-13.47,99,6,3.85,2022-01-30 09:24:29,CN
424,66.0317,60.1659,Inta,18.95,86,100,4.52,2022-01-30 09:24:30,RU
425,18.451,-78.1736,Lucea,72.86,79,98,20.85,2022-01-30 09:24:30,JM
426,1.7427,98.7792,Sibolga,82.02,80,99,4.27,2022-01-30 09:24:30,ID
427,34.4133,-119.861,Isla Vista,50.04,54,0,3.44,2022-01-30 09:24:31,US
428,51.0736,132.5642,Novyy Urgal,-20.13,98,86,1.25,2022-01-30 09:24:32,RU
429,-20.0167,148.2333,Bowen,82.62,75,4,15.26,2022-01-30 09:24:32,AU
430,34.7741,-79.4628,Laurinburg,20.3,79,0,0.0,2022-01-30 09:24:32,US
431,51.2079,-2.649,Wells,36.84,87,29,2.06,2022-01-30 09:24:33,GB
432,-33.6971,-53.4616,Chui,64.71,83,49,3.76,2022-01-30 09:24:33,UY
433,26.7167,77.0167,Hindaun,76.55,19,0,9.95,2022-01-30 09:24:33,IN
434,49.1747,-121.9443,Chilliwack,37.29,100,100,1.14,2022-01-30 09:24:34,CA
435,-15.8631,-38.8828,Belmonte,75.7,88,99,5.68,2022-01-30 09:24:34,BR
436,12.4667,-3.4667,Dédougou,78.33,11,1,15.68,2022-01-30 09:24:35,BF
437,8.2,-59.7833,Mabaruma,66.6,97,86,1.52,2022-01-30 09:24:35,GY
438,-18.65,-173.9833,Neiafu,82.62,74,96,12.17,2022-01-30 09:24:36,TO
439,35.7333,140.8333,Hasaki,42.24,39,100,6.98,2022-01-30 09:24:37,JP
440,59.617,52.4703,Rudnichnyy,13.71,89,97,5.73,2022-01-30 09:24:38,RU
441,13.8072,8.9881,Zinder,69.76,11,0,16.11,2022-01-30 09:24:38,NE
442,10.1483,-85.452,Nicoya,71.6,82,30,7.58,2022-01-30 09:24:38,CR
443,57.8506,114.1933,Bodaybo,-18.11,100,48,1.68,2022-01-30 09:24:39,RU
444,-7.4706,-34.8086,Pitimbu,75.79,81,100,8.93,2022-01-30 09:24:39,BR
445,55.3422,-131.6461,Ketchikan,36.07,80,75,5.75,2022-01-30 09:24:40,US
446,18.3833,77.8833,Bānswāda,84.78,11,33,5.48,2022-01-30 09:24:40,IN
447,-13.275,-50.1628,São Miguel do Araguaia,69.76,96,100,6.11,2022-01-30 09:24:41,BR
448,42.3709,-71.1828,Watertown,10.51,74,0,8.99,2022-01-30 09:24:41,US
449,18.4726,120.5763,Davila,78.78,79,89,19.91,2022-01-30 09:24:41,PH
450,65.7,82.4667,Krasnosel'kup,-0.54,96,99,7.94,2022-01-30 09:24:42,RU
451,37.2711,-87.1764,Morehead,29.39,58,0,0.0,2022-01-30 09:24:42,US
452,21.3156,-158.0072,‘Ewa Beach,71.01,71,0,5.01,2022-01-30 09:24:42,US
453,-1.2675,116.8289,Balikpapan,85.19,79,20,2.3,2022-01-30 09:20:28,ID
454,-12.7406,-60.1458,Vilhena,68.18,99,100,3.15,2022-01-30 09:24:43,BR
455,18.4863,-66.8254,Hatillo,68.29,86,0,1.99,2022-01-30 09:24:44,PR
456,32.296,-81.2354,Rincon,25.09,63,0,0.0,2022-01-30 09:24:44,US
457,65.4167,-52.9,Maniitsoq,10.29,81,100,26.6,2022-01-30 09:24:44,GL
458,35.8992,114.1925,Hebi,43.25,52,74,11.23,2022-01-30 09:24:45,CN
459,29.3669,-99.767,Uvalde,36.55,41,0,6.91,2022-01-30 09:24:45,US
460,65.85,74.4859,Pangody,-5.37,96,98,8.21,2022-01-30 09:24:45,RU
461,-28.5708,-70.7581,Vallenar,60.13,82,0,1.99,2022-01-30 09:24:46,CL
462,61.994,-49.6678,Paamiut,8.15,83,100,12.95,2022-01-30 09:24:46,GL
463,70.3705,31.1107,Vardø,25.34,80,93,6.69,2022-01-30 09:24:46,NO
464,64.8945,-23.7142,Olafsvik,33.39,89,100,40.87,2022-01-30 09:24:47,IS
465,-6.3667,37.3667,Magole,83.77,65,100,3.78,2022-01-30 09:24:47,TZ
466,39.5097,116.6947,Langfang,36.81,51,39,5.39,2022-01-30 09:24:31,CN
467,50.6665,-120.3192,Kamloops,27.75,91,100,9.22,2022-01-30 09:24:48,CA
468,-16.92,35.262,Nsanje,85.44,63,41,4.45,2022-01-30 09:24:48,MW
469,18.7333,-103.6833,Coahuayana Viejo,67.26,79,0,4.47,2022-01-30 09:24:49,MX
470,-25.0519,33.6442,Xai-Xai,85.3,53,41,11.14,2022-01-30 09:24:49,MZ
471,27.9167,96.1667,Tezu,69.17,29,0,3.22,2022-01-30 09:24:49,IN
472,-46.2817,169.8464,Kaitangata,57.36,95,100,1.99,2022-01-30 09:24:50,NZ
473,30.4833,-115.95,San Quintín,56.34,78,0,3.76,2022-01-30 09:24:50,MX
474,14.75,106.0,Champasak,74.28,40,63,0.76,2022-01-30 09:21:00,LA
475,14.8888,5.2692,Tahoua,75.18,5,0,16.11,2022-01-30 09:24:51,NE
476,63.8424,-22.4338,Grindavik,34.27,93,75,34.52,2022-01-30 09:24:51,IS
477,47.3821,-61.8597,Cap-aux-Meules,39.22,100,100,14.97,2022-01-30 09:24:52,CA
478,13.2167,80.3167,Kattivākkam,85.06,72,6,11.52,2022-01-30 09:24:52,IN
479,68.0546,166.4372,Bilibino,-0.78,91,100,4.32,2022-01-30 09:24:53,RU
480,-14.2667,50.1667,Sambava,85.39,56,15,10.45,2022-01-30 09:24:53,MG
481,-8.4667,140.3333,Merauke,78.89,85,100,12.03,2022-01-30 09:24:53,ID
482,50.0334,-66.8654,Port-Cartier,8.73,93,100,15.9,2022-01-30 09:24:54,CA
483,-26.6167,-54.1333,San Vicente,58.53,98,32,2.53,2022-01-30 09:24:54,AR
484,46.5,3.3333,Arrondissement de Moulins,41.34,97,99,1.39,2022-01-30 09:24:54,FR
485,51.3813,1.3862,Margate,38.37,83,6,3.0,2022-01-30 09:24:55,GB
486,31.8424,-102.4988,West Odessa,41.81,43,0,9.22,2022-01-30 09:24:55,US
487,4.423,-7.3528,Tabou,79.9,82,43,5.3,2022-01-30 09:24:55,CI
488,-11.6066,34.2907,Nkhata Bay,78.46,70,59,4.54,2022-01-30 09:24:56,MW
489,52.4752,1.7516,Lowestoft,36.0,92,16,7.31,2022-01-30 09:24:56,GB
490,26.2486,117.6186,Sanming,46.89,73,92,5.48,2022-01-30 09:24:56,CN
491,55.6848,76.7471,Vengerovo,9.61,91,76,9.53,2022-01-30 09:24:57,RU
492,22.8909,-109.9124,Cabo San Lucas,69.51,74,15,9.69,2022-01-30 09:24:58,MX
493,45.0503,136.6092,Terney,7.43,70,3,11.5,2022-01-30 09:24:58,RU
494,44.6714,-103.8522,Belle Fourche,32.83,32,52,5.39,2022-01-30 09:24:58,US
495,49.4103,38.1503,Svatove,27.18,91,100,15.19,2022-01-30 09:20:44,UA
496,43.3713,-8.396,A Coruña,44.55,70,0,3.0,2022-01-30 09:25:00,ES
497,-18.1667,49.3833,Toamasina,82.4,74,75,6.91,2022-01-30 09:25:00,MG
498,-21.4167,25.5833,Letlhakane,74.37,69,100,19.28,2022-01-30 09:25:00,BW
499,-32.95,151.6667,Charlestown,74.32,83,2,4.0,2022-01-30 09:25:01,AU
500,50.2001,-66.3821,Sept-Îles,9.03,77,100,10.0,2022-01-30 09:25:01,CA
501,18.0384,-71.744,Pedernales,74.77,75,4,3.91,2022-01-30 09:25:02,DO
502,33.7333,135.9833,Shingū,45.59,61,100,2.35,2022-01-30 09:21:12,JP
503,22.6783,-3.9836,Taoudenni,72.03,15,73,15.17,2022-01-30 09:25:03,ML
504,17.4189,121.4443,Tabuk,70.57,95,97,9.55,2022-01-30 09:25:03,PH
505,-27.6146,-48.5012,Florianópolis,69.6,77,0,9.22,2022-01-30 09:25:03,BR
506,59.3833,143.3,Okhotsk,15.69,81,100,11.39,2022-01-30 09:25:04,RU
507,54.1167,-6.7333,Castleblayney,34.81,84,89,7.18,2022-01-30 09:25:04,IE
508,-2.7167,17.6833,Nioki,90.81,35,98,3.11,2022-01-30 09:25:05,CD
509,60.3778,92.6267,Teya,6.01,97,100,1.52,2022-01-30 09:25:05,RU
510,24.1877,102.817,Xingyi,55.72,60,89,9.37,2022-01-30 09:25:05,CN
511,37.4966,61.9714,Murgab,51.67,50,0,6.91,2022-01-30 09:25:06,TM
512,39.2446,55.5154,Bereket,49.14,46,0,3.58,2022-01-30 09:25:07,TM
513,4.1363,96.1285,Meulaboh,85.17,65,53,10.71,2022-01-30 09:25:07,ID
514,41.2835,-70.0995,Nantucket,17.65,71,0,14.97,2022-01-30 09:25:08,US
515,-34.6132,-58.3772,Buenos Aires,70.09,77,0,18.41,2022-01-30 09:24:34,AR
516,-9.5972,-35.9567,Pilar,76.93,80,100,3.04,2022-01-30 09:25:08,BR
517,-14.4667,132.2667,Katherine,84.52,70,79,14.97,2022-01-30 09:25:09,AU
518,65.441,52.1498,Ust-Tsilma,14.34,93,96,6.08,2022-01-30 09:25:09,RU
519,61.05,41.3428,Solginskiy,12.36,95,94,6.8,2022-01-30 09:25:10,RU
520,53.2668,-113.552,Leduc,26.26,60,75,3.0,2022-01-30 09:25:10,CA
521,30.153,-85.5699,Callaway,30.13,86,0,0.0,2022-01-30 09:25:10,US
522,37.7273,-89.2168,Carbondale,30.07,68,0,9.22,2022-01-30 09:25:11,US
523,4.9551,-76.6053,Nóvita,71.98,97,100,1.5,2022-01-30 09:25:11,CO
524,-3.6819,13.3499,Sibiti,79.18,71,97,4.41,2022-01-30 09:25:11,CG
525,41.25,31.8333,Zonguldak,32.85,90,12,2.84,2022-01-30 09:25:12,TR
526,14.2,24.6667,Kutum,64.47,14,5,9.48,2022-01-30 09:25:12,SD
527,-14.5428,40.6728,Nacala,84.61,65,10,4.72,2022-01-30 09:25:12,MZ
528,-8.103,156.8419,Gizo Government Station,83.21,74,99,6.29,2022-01-30 09:25:13,SB
529,64.7507,20.9528,Skellefteå,21.0,63,75,3.0,2022-01-30 09:25:13,SE
530,-35.7167,150.1833,Batemans Bay,73.98,84,87,4.25,2022-01-30 09:25:13,AU
531,29.1081,21.2869,Awjilah,54.3,56,99,14.56,2022-01-30 09:25:14,LY
532,3.3,117.6333,Tarakan,87.3,74,40,5.75,2022-01-30 09:25:14,ID
533,-1.5746,9.2618,Omboué,83.48,70,100,5.46,2022-01-30 09:25:15,GA
534,-15.89,-52.2567,Barra do Garças,70.48,99,100,3.58,2022-01-30 09:25:15,BR
535,38.7173,69.7088,Obigarm,37.2,70,100,5.03,2022-01-30 09:25:16,TJ
536,7.7669,-72.225,San Cristobal,61.72,91,85,2.98,2022-01-30 09:25:16,VE
537,35.6003,103.2064,Linxia Chengguanzhen,24.57,65,41,3.0,2022-01-30 09:25:17,CN
538,-24.85,152.35,Bundaberg,77.22,85,42,1.99,2022-01-30 09:25:17,AU
539,25.0209,118.2898,Dayong,56.88,58,59,5.53,2022-01-30 09:25:17,CN
540,56.5558,84.085,Mel'nikovo,16.25,89,93,4.23,2022-01-30 09:25:18,RU
541,-20.0064,57.6608,Grand Gaube,87.39,56,49,11.99,2022-01-30 09:25:18,MU
542,41.7597,86.1469,Korla,32.56,33,65,4.21,2022-01-30 09:25:18,CN
543,46.4333,26.4,Asău,40.41,60,95,12.84,2022-01-30 09:25:19,RO
544,54.6333,-8.45,Killybegs,42.51,76,100,11.83,2022-01-30 09:25:19,IE
545,11.6636,-1.0731,Manga,78.28,11,1,17.65,2022-01-30 09:25:20,BF
546,53.8647,20.9569,Biskupiec,33.62,85,100,21.34,2022-01-30 09:25:20,PL
547,-0.6136,-47.3561,Salinópolis,76.05,88,100,7.81,2022-01-30 09:25:20,BR
548,12.7794,45.0367,Aden,77.94,67,100,10.45,2022-01-30 09:25:21,YE
549,49.7834,-74.8492,Chapais,-27.62,100,63,3.53,2022-01-30 09:25:21,CA
550,-6.4197,107.4558,Cikampek,87.64,68,99,9.46,2022-01-30 09:25:22,ID
551,-28.55,16.4333,Oranjemund,72.99,67,18,10.69,2022-01-30 09:25:22,NA
552,-19.8167,-63.9833,Monteagudo,59.43,89,85,2.59,2022-01-30 09:25:22,BO
553,-5.3833,27.0,Kongolo,78.1,82,99,3.58,2022-01-30 09:25:23,CD
554,-30.5983,-71.2003,Ovalle,61.86,78,0,2.1,2022-01-30 09:25:23,CL
555,-3.2778,-39.2689,Trairi,72.91,94,100,5.28,2022-01-30 09:25:23,BR
556,63.3667,47.9167,Blagoyevo,14.7,93,93,5.66,2022-01-30 09:25:24,RU
557,9.9995,118.7878,Bahile,82.33,74,31,3.49,2022-01-30 09:25:24,PH
